17	2.22
17	2.22
17	2.22
18	2.22
17	2.46667
9	0.74
18	2.46667
18	2.22
17	2.46667
17	3.45333
17	2.22
16	0.986667
17	2.46667
17	2.22
17	3.7
17	1.97333
17	2.22
13	2.46667
19	3.20667
18	3.20667
18	2.22
18	2.22
17	2.22
17	2.22
17	1.97333
17	2.96
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
17	2.46667
17	2.22
17	2.22
20	2.96
18	2.22
17	2.22
18	2.22
18	2.22
18	2.22
18	1.97333
17	2.46667
18	2.22
17	2.46667
17	1.97333
18	2.22
18	2.22
17	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
17	2.46667
17	2.22
17	2.22
20	2.96
18	2.22
17	2.22
18	2.22
18	2.22
18	2.22
18	1.97333
17	2.46667
18	2.22
17	2.46667
17	1.97333
18	2.22
18	2.22
17	2.22
18	2.22
21	3.20667
18	1.97333
18	2.46667
17	2.22
17	3.20667
18	2.22
17	2.22
18	2.22
18	1.97333
17	1.97333
17	2.22
18	2.22
17	3.45333
17	2.46667
17	2.46667
17	1.97333
18	2.46667
17	1.97333
18	2.46667
18	2.22
13	0.493333
17	2.46667
17	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
18	2.22
17	1.97333
17	2.46667
17	2.46667
18	2.22
18	2.46667
18	1.97333
18	1.97333
17	2.96
17	2.22
17	2.46667
18	2.46667
18	3.94667
18	2.46667
21	4.68667
11	1.23333
17	2.46667
17	2.46667
18	2.22
18	3.45333
18	2.22
17	2.22
18	1.97333
17	3.94667
18	2.22
17	2.46667
18	2.22
17	1.97333
17	2.22
18	2.96
18	2.22
18	3.20667
18	2.46667
17	2.46667
18	2.22
18	3.20667
18	3.45333
17	2.46667
17	1.97333
18	2.22
18	2.22
17	1.97333
17	2.22
18	1.97333
18	2.22
17	2.22
18	3.20667
18	2.46667
18	2.46667
17	2.46667
18	1.97333
18	1.97333
16	1.48
17	2.22
17	1.97333
18	2.96
18	2.22
17	3.20667
10	0.986667
18	3.94667
18	1.97333
18	2.22
18	2.22
17	2.46667
17	2.22
17	2.22
17	1.97333
17	2.22
17	2.46667
17	2.22
18	2.22
17	3.94667
17	2.22
17	2.46667
18	2.22
18	2.22
17	3.20667
18	1.97333
17	3.45333
18	1.97333
17	2.46667
18	2.22
17	1.97333
18	1.97333
14	0.986667
17	2.22
20	2.71333
17	2.46667
17	2.96
17	2.46667
18	2.22
12	0.986667
17	3.45333
17	1.97333
17	2.46667
18	2.46667
18	2.22
14	1.23333
17	2.46667
18	2.22
18	3.45333
18	3.7
18	2.46667
18	2.22
18	2.22
17	5.42667
18	2.46667
18	2.46667
18	2.22
18	2.22
18	2.46667
17	2.46667
18	3.45333
17	2.22
17	1.97333
18	2.46667
17	2.22
18	3.94667
17	2.22
18	2.22
18	2.46667
17	2.22
17	2.22
17	2.22
17	1.97333
17	2.22
18	2.22
17	1.97333
17	2.22
18	2.22
18	2.22
18	1.97333
18	1.97333
18	2.46667
18	2.46667
17	1.97333
18	1.97333
17	2.46667
19	0.74
17	1.97333
18	2.46667
18	2.22
17	2.46667
19	3.45333
18	2.22
17	1.97333
18	2.71333
18	2.46667
17	2.22
13	0.74
17	2.22
18	3.45333
17	2.22
18	3.20667
18	1.97333
21	3.94667
17	3.94667
17	1.97333
18	2.22
17	2.22
17	2.46667
17	2.22
18	1.97333
17	3.94667
18	2.22
17	2.46667
18	2.22
17	1.97333
17	2.22
18	2.96
18	2.22
18	3.20667
18	2.46667
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
17	2.46667
17	2.22
17	2.22
20	2.96
18	2.22
17	2.22
18	2.22
18	2.22
18	2.22
18	1.97333
17	2.46667
18	2.22
17	2.46667
17	1.97333
18	2.22
18	2.22
17	2.22
18	2.22
21	3.20667
18	1.97333
18	2.46667
17	2.22
17	3.20667
18	2.22
17	2.22
18	2.22
18	1.97333
17	1.97333
17	2.22
18	2.22
17	3.45333
17	2.46667
17	2.46667
17	1.97333
18	2.46667
17	1.97333
18	2.46667
18	2.22
13	0.493333
17	2.46667
17	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
18	2.22
17	1.97333
17	2.46667
17	2.46667
18	2.22
18	2.46667
18	1.97333
18	1.97333
17	2.96
17	2.22
17	2.46667
18	2.46667
18	3.94667
17	2.46667
17	2.46667
17	2.96
17	3.20667
17	2.22
17	2.46667
18	2.22
18	3.45333
18	3.7
18	2.46667
18	2.22
18	2.22
17	5.42667
18	2.46667
18	2.46667
18	2.22
18	2.22
18	2.46667
17	2.46667
18	3.45333
17	2.22
17	1.97333
18	2.46667
17	2.22
18	3.94667
17	2.22
18	2.22
18	2.46667
17	2.22
17	2.22
17	2.22
17	1.97333
17	2.22
18	2.22
17	1.97333
17	2.22
18	2.22
18	2.22
18	1.97333
18	1.97333
18	2.46667
18	2.46667
17	1.97333
18	1.97333
17	2.46667
19	0.74
17	1.97333
18	2.46667
18	2.22
17	2.46667
19	3.45333
18	2.22
17	1.97333
18	2.71333
18	2.46667
17	2.22
13	0.74
17	2.22
18	3.45333
17	2.22
18	3.20667
18	1.97333
21	3.94667
17	3.94667
17	1.97333
18	2.22
17	2.22
17	2.46667
17	2.22
18	1.97333
17	3.94667
18	2.22
17	2.46667
18	2.22
17	1.97333
17	2.96
17	2.46667
18	2.22
12	0.986667
17	3.45333
17	1.97333
17	2.46667
18	2.46667
18	2.22
14	1.23333
18	1.97333
18	2.22
18	1.97333
18	3.94667
18	2.22
17	2.22
17	2.22
17	2.22
18	2.22
17	2.46667
9	0.74
18	2.46667
18	2.22
17	2.46667
17	3.45333
17	2.22
16	0.986667
17	2.46667
17	2.22
17	3.7
17	1.97333
17	2.22
13	2.46667
19	3.20667
18	3.20667
18	2.22
18	2.22
17	2.22
17	2.22
17	1.97333
17	2.96
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
17	2.46667
17	2.22
17	2.22
20	2.96
18	2.22
17	2.22
18	2.22
18	2.22
18	2.22
18	1.97333
17	2.46667
18	2.22
17	2.46667
17	1.97333
18	2.22
18	2.22
17	2.22
18	2.22
21	3.20667
18	1.97333
18	2.46667
17	2.22
18	2.22
17	2.46667
9	0.74
18	2.46667
18	2.22
17	2.46667
17	3.45333
17	2.22
16	0.986667
17	2.46667
17	2.22
17	3.7
17	1.97333
17	2.22
13	2.46667
19	3.20667
18	3.20667
18	2.22
18	2.22
17	2.22
17	2.22
17	1.97333
17	2.96
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
17	2.46667
17	2.22
17	2.22
20	2.96
18	2.22
17	2.22
18	2.22
18	2.22
18	2.22
18	1.97333
17	2.46667
18	2.22
17	2.46667
17	1.97333
18	2.22
18	2.22
17	2.22
18	2.22
21	3.20667
18	1.97333
18	2.46667
17	2.22
17	3.20667
18	2.22
17	2.22
18	2.22
18	1.97333
17	1.97333
17	2.22
18	2.22
17	3.45333
17	2.46667
17	2.46667
17	1.97333
18	2.46667
17	1.97333
18	2.46667
18	2.22
17	2.46667
18	2.22
18	2.46667
18	1.97333
18	1.97333
17	2.96
17	2.22
17	2.46667
18	2.46667
18	3.94667
18	2.46667
21	4.68667
11	1.23333
17	2.46667
17	2.46667
18	2.22
18	3.45333
18	2.22
14	0.493333
18	2.22
17	2.22
17	2.46667
17	3.20667
17	2.46667
17	2.46667
17	2.46667
18	2.22
17	3.7
18	1.97333
18	2.22
18	1.97333
17	1.97333
19	4.68667
17	2.46667
18	2.46667
18	2.96
17	2.46667
17	2.22
17	2.46667
17	2.46667
17	2.46667
17	2.96
17	3.20667
17	2.22
17	2.46667
18	2.22
18	3.45333
18	3.7
18	2.46667
18	2.22
18	2.22
17	5.42667
18	2.46667
18	2.46667
18	2.22
18	2.22
18	2.46667
17	2.46667
18	3.45333
17	2.22
17	1.97333
18	2.46667
17	2.22
18	3.94667
17	2.22
18	2.22
18	2.46667
17	2.22
17	2.22
17	2.22
17	1.97333
17	2.22
18	2.22
17	1.97333
13	2.46667
19	3.20667
18	3.20667
18	2.22
18	2.22
17	2.22
17	2.22
17	1.97333
17	2.96
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
17	2.46667
17	2.22
17	2.22
20	2.96
18	2.22
17	2.22
18	2.22
18	2.22
18	2.22
18	1.97333
17	2.46667
18	2.22
17	2.46667
17	1.97333
18	2.22
18	2.22
17	2.22
18	2.22
21	3.20667
18	1.97333
18	2.46667
17	2.22
17	3.20667
18	2.22
17	2.22
18	2.22
18	1.97333
17	1.97333
17	2.22
18	2.22
17	3.45333
17	2.46667
17	2.46667
17	1.97333
18	2.46667
17	1.97333
18	2.46667
18	2.22
13	0.493333
17	2.46667
17	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
18	2.22
17	1.97333
17	2.46667
17	2.46667
18	2.22
17	2.46667
18	2.22
18	3.20667
18	3.45333
17	2.46667
17	1.97333
18	2.22
18	2.22
17	1.97333
17	2.22
18	1.97333
18	2.22
17	2.22
18	3.20667
18	2.46667
18	2.46667
17	2.46667
18	1.97333
18	1.97333
16	1.48
17	2.22
17	1.97333
18	2.96
18	2.22
17	3.20667
10	0.986667
18	3.94667
18	1.97333
18	2.22
18	2.22
17	2.46667
17	2.22
17	2.22
17	1.97333
17	2.22
17	2.46667
17	2.22
18	2.22
17	3.94667
17	2.22
17	2.46667
18	2.22
18	2.22
17	3.20667
18	1.97333
17	3.45333
18	1.97333
17	2.46667
18	2.22
17	1.97333
18	1.97333
14	0.986667
17	2.22
20	2.71333
17	2.46667
17	2.96
17	2.46667
18	2.22
12	0.986667
17	3.45333
17	1.97333
17	2.46667
18	2.46667
18	2.22
14	1.23333
18	1.97333
18	2.22
18	1.97333
18	3.94667
18	2.22
17	2.22
17	2.22
17	2.22
18	2.22
17	2.46667
9	0.74
18	2.46667
18	2.22
17	2.46667
18	2.22
18	2.22
18	2.46667
17	2.46667
18	3.45333
17	2.22
17	1.97333
18	2.46667
17	2.22
18	3.94667
17	2.22
18	2.22
18	2.46667
17	2.22
17	2.22
17	2.22
17	1.97333
17	2.22
18	2.22
17	1.97333
17	2.22
18	2.22
18	2.22
18	1.97333
18	1.97333
18	2.46667
18	2.46667
17	1.97333
18	1.97333
17	2.46667
19	0.74
17	1.97333
18	2.46667
18	2.22
17	2.46667
19	3.45333
18	2.22
17	1.97333
18	2.71333
18	2.46667
17	2.22
13	0.74
17	2.22
18	3.45333
17	2.22
18	3.20667
18	1.97333
21	3.94667
17	3.94667
17	1.97333
18	2.22
17	2.22
17	2.46667
17	2.22
18	1.97333
17	3.94667
18	2.22
17	2.46667
18	2.22
17	1.97333
17	2.22
18	2.96
18	2.22
18	3.20667
18	2.46667
17	2.46667
18	2.22
18	3.20667
18	3.45333
17	2.46667
17	1.97333
18	2.22
18	2.22
17	1.97333
17	2.22
17	2.46667
18	2.22
17	1.97333
17	2.22
18	2.96
18	2.22
18	3.20667
18	2.46667
17	2.46667
18	2.22
18	3.20667
18	3.45333
17	2.46667
17	1.97333
18	2.22
18	2.22
17	1.97333
17	2.22
18	1.97333
18	2.22
17	2.22
18	3.20667
18	2.46667
18	2.46667
17	2.46667
18	1.97333
18	1.97333
16	1.48
17	2.22
17	1.97333
18	2.96
18	2.22
17	3.20667
10	0.986667
18	3.94667
18	1.97333
18	2.22
18	2.22
17	2.46667
17	2.22
17	2.22
17	1.97333
17	2.22
17	2.46667
17	2.22
18	2.22
17	3.94667
17	2.22
17	2.46667
18	2.22
18	2.22
17	3.20667
18	1.97333
17	3.45333
18	1.97333
17	2.46667
18	2.22
17	1.97333
18	1.97333
14	0.986667
17	2.22
20	2.71333
17	2.46667
17	2.96
17	2.46667
18	2.22
12	0.986667
17	3.45333
17	1.97333
17	2.46667
18	2.46667
18	2.22
14	1.23333
18	1.97333
18	2.22
18	1.97333
18	3.94667
18	2.22
18	1.97333
17	1.97333
17	2.22
18	2.22
17	3.45333
17	2.46667
17	2.46667
17	1.97333
18	2.46667
17	1.97333
18	2.46667
18	2.22
13	0.493333
17	2.46667
17	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
18	2.22
17	1.97333
17	2.46667
17	2.46667
18	2.22
18	2.46667
18	1.97333
18	1.97333
17	2.96
17	2.22
17	2.46667
18	2.46667
18	3.94667
18	2.46667
21	4.68667
11	1.23333
17	2.46667
17	2.46667
18	2.22
18	3.45333
18	2.22
14	0.493333
18	2.22
17	2.22
17	2.46667
17	3.20667
17	2.46667
17	2.46667
17	2.46667
18	2.22
17	3.7
18	1.97333
18	2.22
18	1.97333
17	1.97333
19	4.68667
17	2.46667
18	2.46667
18	2.96
17	2.46667
17	2.22
17	2.46667
17	2.46667
17	2.46667
17	2.96
17	3.20667
17	2.22
17	2.46667
18	2.22
18	3.45333
18	3.7
18	2.46667
18	2.22
18	2.22
17	5.42667
18	2.46667
18	2.46667
18	2.46667
17	1.97333
18	2.46667
18	2.22
13	0.493333
17	2.46667
17	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
18	2.22
17	1.97333
17	2.46667
17	2.46667
18	2.22
18	2.46667
18	1.97333
18	1.97333
17	2.96
17	2.22
17	2.46667
18	2.46667
18	3.94667
18	2.46667
21	4.68667
11	1.23333
17	2.46667
17	2.46667
18	2.22
18	3.45333
18	2.22
14	0.493333
18	2.22
17	2.22
17	2.46667
17	3.20667
17	2.46667
17	2.46667
17	2.46667
18	2.22
17	3.7
18	1.97333
18	2.22
18	1.97333
17	1.97333
19	4.68667
17	2.46667
18	2.46667
18	2.96
17	2.46667
17	2.22
17	2.46667
17	2.46667
17	2.46667
17	2.96
17	3.20667
17	2.22
17	2.46667
18	2.22
18	3.45333
18	3.7
18	2.46667
18	2.22
18	2.22
17	5.42667
18	2.46667
18	2.46667
18	2.22
18	2.22
18	2.46667
17	2.46667
18	3.45333
17	2.22
17	1.97333
18	2.46667
18	1.97333
14	0.986667
17	2.22
20	2.71333
17	2.46667
17	2.96
17	2.46667
18	2.22
12	0.986667
17	3.45333
17	1.97333
17	2.46667
18	2.46667
18	2.22
14	1.23333
18	1.97333
18	2.22
18	1.97333
18	3.94667
18	2.22
17	2.22
17	2.22
17	2.22
18	2.22
17	2.46667
9	0.74
18	2.46667
18	2.22
17	2.46667
17	3.45333
17	2.22
16	0.986667
17	2.46667
17	2.22
17	3.7
17	1.97333
17	2.22
13	2.46667
19	3.20667
18	3.20667
18	2.22
18	2.22
17	2.22
17	2.22
17	1.97333
17	2.96
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
17	2.46667
17	2.22
17	2.22
20	2.96
18	2.22
17	2.22
18	2.22
18	2.22
18	2.22
18	1.97333
17	2.46667
18	2.22
17	2.46667
17	1.97333
18	2.22
18	2.22
17	2.22
17	1.97333
17	2.22
17	2.46667
17	2.22
18	2.22
17	3.94667
17	2.22
17	2.46667
18	2.22
18	2.22
17	3.20667
18	1.97333
17	3.45333
18	1.97333
17	2.46667
18	2.22
17	1.97333
18	1.97333
14	0.986667
17	2.22
20	2.71333
17	2.46667
17	2.96
17	2.46667
18	2.22
12	0.986667
17	3.45333
17	1.97333
17	2.46667
18	2.46667
18	2.22
14	1.23333
18	1.97333
18	2.22
18	1.97333
18	3.94667
18	2.22
17	2.22
17	2.22
17	2.22
18	2.22
17	2.46667
9	0.74
18	2.46667
18	2.22
17	2.46667
17	3.45333
17	2.22
16	0.986667
17	2.46667
17	2.22
17	3.7
17	1.97333
17	2.22
13	2.46667
19	3.20667
18	3.20667
18	2.22
18	2.22
17	2.22
17	2.22
17	1.97333
17	2.96
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
18	2.46667
18	2.22
18	2.22
17	5.42667
18	2.46667
18	2.46667
18	2.22
18	2.22
18	2.46667
17	2.46667
18	3.45333
17	2.22
17	1.97333
18	2.46667
17	2.22
18	3.94667
17	2.22
18	2.22
18	2.46667
17	2.22
17	2.22
17	2.22
17	1.97333
17	2.22
18	2.22
17	1.97333
17	2.22
18	2.22
18	2.22
18	1.97333
18	1.97333
18	2.46667
18	2.46667
17	1.97333
18	1.97333
17	2.46667
19	0.74
17	1.97333
18	2.46667
18	2.22
17	2.46667
19	3.45333
18	2.22
17	1.97333
18	2.71333
18	2.46667
17	2.22
13	0.74
17	2.22
18	3.45333
17	2.22
18	3.20667
18	1.97333
21	3.94667
17	3.94667
17	1.97333
18	2.22
17	2.22
17	2.46667
17	2.22
18	1.97333
17	3.94667
18	2.22
17	2.46667
18	2.22
17	1.97333
17	2.22
18	2.96
18	2.22
18	3.20667
18	2.46667
17	2.46667
18	2.22
18	3.20667
18	3.45333
17	2.46667
17	2.22
17	3.7
17	1.97333
17	2.22
13	2.46667
19	3.20667
18	3.20667
18	2.22
18	2.22
17	2.22
17	2.22
17	1.97333
17	2.96
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
17	2.46667
17	2.22
17	2.22
20	2.96
18	2.22
17	2.22
18	2.22
18	2.22
18	2.22
18	1.97333
17	2.46667
18	2.22
17	2.46667
17	1.97333
18	2.22
18	2.22
17	2.22
18	2.22
21	3.20667
18	1.97333
18	2.46667
17	2.22
17	3.20667
18	2.22
17	2.22
18	2.22
18	1.97333
17	1.97333
17	2.22
18	2.22
17	3.45333
17	2.46667
17	2.46667
17	1.97333
18	2.46667
17	1.97333
18	2.46667
18	2.22
13	0.493333
17	2.46667
17	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
18	2.22
18	2.22
14	0.493333
18	2.22
17	2.22
17	2.46667
17	3.20667
17	2.46667
17	2.46667
17	2.46667
18	2.22
17	3.7
18	1.97333
18	2.22
18	1.97333
17	1.97333
19	4.68667
17	2.46667
18	2.46667
18	2.96
17	2.46667
17	2.22
17	2.46667
17	2.46667
17	2.46667
17	2.96
17	3.20667
17	2.22
17	2.46667
18	2.22
18	3.45333
18	3.7
18	2.46667
18	2.22
18	2.22
17	5.42667
18	2.46667
18	2.46667
18	2.22
18	2.22
18	2.46667
17	2.46667
18	3.45333
17	2.22
17	1.97333
18	2.46667
17	2.22
18	3.94667
17	2.22
18	2.22
18	2.46667
17	2.22
17	2.22
17	2.22
17	1.97333
17	2.22
18	2.22
17	1.97333
17	2.22
18	2.22
18	2.22
18	1.97333
18	1.97333
18	2.46667
18	2.46667
17	1.97333
18	1.97333
17	2.46667
19	0.74
17	1.97333
18	2.46667
18	2.22
17	2.46667
19	3.45333
18	2.22
18	2.22
17	2.22
17	2.22
17	1.97333
17	2.96
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
17	2.46667
17	2.22
17	2.22
20	2.96
18	2.22
17	2.22
18	2.22
18	2.22
18	2.22
18	1.97333
17	2.46667
18	2.22
17	2.46667
17	1.97333
18	2.22
18	2.22
17	2.22
18	2.22
21	3.20667
18	1.97333
18	2.46667
17	2.22
17	3.20667
18	2.22
17	2.22
18	2.22
18	1.97333
17	1.97333
17	2.22
18	2.22
17	3.45333
17	2.46667
17	2.46667
17	1.97333
18	2.46667
17	1.97333
18	2.46667
18	2.22
13	0.493333
17	2.46667
17	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
18	2.22
17	1.97333
17	2.46667
17	2.46667
18	2.22
18	2.46667
18	1.97333
18	2.22
17	2.22
18	3.20667
18	2.46667
18	2.46667
17	2.46667
18	1.97333
18	1.97333
16	1.48
17	2.22
17	1.97333
18	2.96
18	2.22
17	3.20667
10	0.986667
18	3.94667
18	1.97333
18	2.22
18	2.22
17	2.46667
17	2.22
17	2.22
17	1.97333
17	2.22
17	2.46667
17	2.22
18	2.22
17	3.94667
17	2.22
17	2.46667
18	2.22
18	2.22
17	3.20667
18	1.97333
17	3.45333
18	1.97333
17	2.46667
18	2.22
17	1.97333
18	1.97333
14	0.986667
17	2.22
20	2.71333
17	2.46667
17	2.96
17	2.46667
18	2.22
12	0.986667
17	3.45333
17	1.97333
17	2.46667
18	2.46667
18	2.22
14	1.23333
18	1.97333
18	2.22
18	1.97333
18	3.94667
18	2.22
17	2.22
17	2.22
17	2.22
18	2.22
17	2.46667
9	0.74
18	2.46667
18	2.22
17	2.46667
17	3.45333
17	2.22
16	0.986667
17	2.46667
17	2.22
17	3.7
17	1.97333
17	2.22
13	2.46667
19	3.20667
18	3.20667
18	2.22
18	2.22
17	2.22
13	0.493333
17	2.46667
17	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
18	2.22
17	1.97333
17	2.46667
17	2.46667
18	2.22
18	2.46667
18	1.97333
18	1.97333
17	2.96
17	2.22
17	2.46667
18	2.46667
18	3.94667
18	2.46667
21	4.68667
11	1.23333
17	2.46667
17	2.46667
18	2.22
18	3.45333
18	2.22
14	0.493333
18	2.22
17	2.22
17	2.46667
17	3.20667
17	2.46667
17	2.46667
17	2.46667
18	2.22
17	3.7
18	1.97333
18	2.22
18	1.97333
17	1.97333
19	4.68667
17	2.46667
18	2.46667
18	2.96
17	2.46667
17	2.22
17	2.46667
17	2.46667
17	2.46667
17	2.96
17	3.20667
17	2.22
17	2.46667
18	2.22
18	3.45333
18	3.7
18	2.46667
18	2.22
18	2.22
17	5.42667
18	2.46667
18	2.46667
18	2.22
18	2.22
18	2.46667
17	2.46667
18	3.45333
17	2.22
17	1.97333
18	2.46667
17	2.22
18	3.94667
17	1.97333
18	2.22
17	2.22
17	2.46667
17	2.22
18	1.97333
17	3.94667
18	2.22
17	2.46667
18	2.22
17	1.97333
17	2.22
18	2.96
18	2.22
18	3.20667
18	2.46667
17	2.46667
18	2.22
18	3.20667
18	3.45333
17	2.46667
17	1.97333
18	2.22
18	2.22
17	1.97333
17	2.22
18	1.97333
18	2.22
17	2.22
18	3.20667
18	2.46667
18	2.46667
17	2.46667
18	1.97333
18	1.97333
16	1.48
17	2.22
17	1.97333
18	2.96
18	2.22
17	3.20667
10	0.986667
18	3.94667
18	1.97333
18	2.22
18	2.22
17	2.46667
17	2.22
17	2.22
17	1.97333
17	2.22
17	2.46667
17	2.22
18	2.22
17	3.94667
17	2.22
17	2.46667
18	2.22
18	2.22
17	3.20667
18	1.97333
17	3.45333
18	1.97333
17	2.46667
18	2.22
17	1.97333
18	1.97333
14	0.986667
17	2.22
20	2.71333
17	2.46667
17	2.96
17	2.46667
18	2.22
12	0.986667
17	3.45333
17	1.97333
17	2.46667
18	2.22
18	3.45333
18	3.7
18	2.46667
18	2.22
18	2.22
17	5.42667
18	2.46667
18	2.46667
18	2.22
18	2.22
18	2.46667
17	2.46667
18	3.45333
17	2.22
17	1.97333
18	2.46667
17	2.22
18	3.94667
17	2.22
18	2.22
18	2.46667
17	2.22
17	2.22
17	2.22
17	1.97333
17	2.22
18	2.22
17	1.97333
17	2.22
18	2.22
18	2.22
18	1.97333
18	1.97333
18	2.46667
18	2.46667
17	1.97333
18	1.97333
17	2.46667
19	0.74
17	1.97333
18	2.46667
18	2.22
17	2.46667
19	3.45333
18	2.22
17	1.97333
18	2.71333
18	2.46667
17	2.22
13	0.74
17	2.22
18	3.45333
17	2.22
18	3.20667
18	1.97333
21	3.94667
17	3.94667
17	1.97333
18	2.22
17	2.22
17	2.46667
17	2.22
18	1.97333
17	3.94667
18	2.22
17	2.46667
18	2.22
17	1.97333
17	2.22
18	2.96
18	2.22
18	3.20667
17	2.22
17	2.22
18	2.22
17	2.46667
9	0.74
18	2.46667
18	2.22
17	2.46667
17	3.45333
17	2.22
16	0.986667
17	2.46667
17	2.22
17	3.7
17	1.97333
17	2.22
13	2.46667
19	3.20667
18	3.20667
18	2.22
18	2.22
17	2.22
17	2.22
17	1.97333
17	2.96
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
18	2.22
17	2.46667
18	2.22
18	2.46667
17	3.7
18	3.94667
18	2.46667
17	0.74
17	2.22
17	2.46667
18	1.97333
18	2.22
17	2.46667
17	2.22
17	2.22
20	2.96
18	2.22
17	2.22
18	2.22
18	2.22
18	2.22
18	1.97333
17	2.46667
18	2.22
17	2.46667
17	1.97333
18	2.22
18	2.22
17	2.22
18	2.22
21	3.20667
18	1.97333
18	2.46667
17	2.22
17	3.20667
18	2.22
17	2.22
18	2.22
18	1.97333
17	1.97333
17	2.22
18	2.22
17	3.45333
17	2.46667
17	2.46667
17	1.97333
18	2.46667
17	1.97333
17	2.46667
18	3.45333
17	2.22
17	1.97333
18	2.46667
17	2.22
18	3.94667
17	2.22
18	2.22
18	2.46667
17	2.22
17	2.22
17	2.22
17	1.97333
17	2.22
18	2.22
17	1.97333
17	2.22
18	2.22
18	2.22
18	1.97333
18	1.97333
18	2.46667
18	2.46667
17	1.97333
18	1.97333
17	2.46667
19	0.74
17	1.97333
18	2.46667
18	2.22
17	2.46667
19	3.45333
18	2.22
17	1.97333
18	2.71333
18	2.46667
17	2.22
13	0.74
17	2.22
18	3.45333
17	2.22
18	3.20667
18	1.97333
21	3.94667
17	3.94667
17	1.97333
18	2.22
17	2.22
17	2.46667
17	2.22
18	1.97333
17	3.94667
18	2.22
17	2.46667
18	2.22
17	1.97333
17	2.22
18	2.96
18	2.22
18	3.20667
18	2.46667
17	2.46667
18	2.22
18	3.20667
18	3.45333
17	2.46667
17	1.97333
18	2.22
18	2.22
17	1.97333
17	2.22
18	1.97333
18	2.22
17	2.22
17	2.22
18	2.22
17	3.94667
17	2.22
17	2.46667
18	2.22
18	2.22
17	3.20667
18	1.97333
17	3.45333
18	1.97333
17	2.46667
18	2.22
17	1.97333
18	1.97333
14	0.986667
17	2.22
20	2.71333
17	2.46667
17	2.96
17	2.46667
18	2.22
12	0.986667
17	3.45333
17	1.97333
17	2.46667
18	2.46667
18	2.22
14	1.23333
18	1.97333
18	2.22
18	1.97333
18	3.94667
18	2.22
17	2.22
17	2.22
17	2.22
18	2.22
17	2.46667
9	0.74
18	2.46667
18	2.22
17	2.46667
17	3.45333
17	2.22
16	0.986667
17	2.46667
17	2.22
17	3.7
17	1.97333
17	2.22
13	2.46667
19	3.20667
18	3.20667
18	2.22
18	2.22
17	2.22
17	2.22
17	1.97333
17	2.96
18	1.97333
17	2.22
18	2.22
20	1.48
18	2.46667
18	2.46667
18	2.22
